406,47,9,8.47116,174.295304,9.908539
407,47,11,-8.727708,42.074119,9.167799
378,47,13,8.733333,153.814066,16.182852
379,47,19,4.290038,169.34501,17.452042
347,47,24,-4.352375,157.945972,15.400939
348,47,47,4.699805,83.178514,16.690052
345,45,36,-0.0,155.508765,13.159429
344,45,35,0.0,45.92308,8.340258
346,46,31,8.722314,114.652077,16.570412
343,45,24,0.0,46.55489,7.344399
405,45,10,7.010393,156.477478,22.0
404,45,7,8.702057,146.766657,22.0
403,45,5,8.733333,161.012646,7.490523
340,41,44,8.733333,71.081483,18.443367
342,42,42,3.715225,99.989841,15.241485
341,42,35,6.971202,116.943724,14.757536
339,41,35,3.640715,153.013457,15.865792
338,41,31,4.210845,74.90028,17.047033
336,40,29,8.733333,78.536915,13.341729
337,40,41,0.0,49.942871,10.695428
335,39,46,-0.0,136.776317,13.693381
333,38,45,0.0,38.736215,10.917697
334,39,44,7.039814,52.912535,13.891103
376,38,14,4.004193,176.119915,22.0
377,38,22,8.733333,158.834287,17.277598
332,37,36,-0.0,87.406548,4.129163
330,35,30,4.748816,93.088309,14.447117
331,37,25,-0.0,1.95173,14.033748
375,37,22,8.733333,166.200901,16.066579
327,34,30,-0.0,93.250718,13.492599
328,34,41,4.667585,102.456505,15.498935
329,34,43,2.924852,171.006682,16.198322
324,32,38,-0.0,81.102188,15.590672
325,32,45,-1.266365,107.012269,14.724855
323,31,41,-0.0,81.663475,16.310508
322,31,39,-0.0,79.624668,17.156922
326,33,25,-0.0,66.620233,16.497981
374,34,22,-5.037253,38.960815,8.952223
401,32,20,-8.661248,6.587979,7.437865
319,29,47,-0.0,72.070525,15.347229
313,27,42,0.507414,68.510877,15.107339
312,27,40,1.804867,68.230767,15.628779
311,27,39,-0.0,86.607071,15.631989
316,28,38,3.487972,83.762659,15.750511
315,28,37,3.163995,82.882281,15.443222
318,29,31,-0.0,87.870667,15.839113
321,30,30,-0.0,65.173239,16.07802
317,29,30,2.236989,79.153274,14.536294
320,30,28,-0.0,76.746522,17.199028
402,33,6,6.418728,38.607963,3.449774
307,25,40,-2.660137,69.543817,16.908133
310,27,33,2.969067,79.421156,15.563499
308,26,31,-0.0,77.499677,15.251123
309,27,30,-0.0,79.561814,17.324385
314,28,27,1.768087,76.218429,16.317317
373,28,18,4.238222,175.232693,22.0
399,27,17,5.453543,167.78279,21.151761
400,29,7,8.648165,149.350699,20.355624
283,33,0,-4.409342,89.674582,19.73821
398,26,20,-8.65717,38.831341,5.930568
306,24,29,-0.0,87.770035,14.467307
372,24,15,8.733333,150.617528,14.578461
370,23,17,-8.63419,63.088626,6.685188
371,23,18,-8.722325,35.178685,10.950636
365,20,45,8.560933,155.991029,16.515535
367,21,36,8.733333,158.301257,19.153661
396,21,20,8.518466,173.025082,20.246407
369,23,14,-7.754319,50.712476,8.466163
368,22,14,-4.466705,49.013363,10.117655
364,20,20,6.176724,162.26819,17.787455
363,19,37,-8.666216,47.748368,5.999903
362,18,34,-4.567063,62.298414,9.195089
361,18,32,-8.592707,50.894334,7.189794
360,18,24,-4.55611,56.741168,4.577957
366,21,14,-5.20839,40.069902,4.150232
395,21,6,8.733333,134.355506,20.536047
359,17,17,0.0,24.780411,6.773977
393,17,22,8.710921,186.051958,22.0
357,16,30,0.0,39.592136,10.253687
358,16,43,-5.394397,48.276782,9.559187
352,14,40,8.696049,168.412457,18.158453
356,16,20,8.479086,155.996773,16.936513
391,16,19,8.724196,165.301013,22.0
392,17,10,5.080534,165.75629,22.0
397,22,2,8.676628,153.288098,22.0
394,20,4,8.733333,26.222941,3.160027
354,16,15,5.658191,168.967474,17.241622
355,16,16,-5.388882,41.924965,6.268743
351,14,28,-8.710623,46.991894,10.85298
349,13,22,6.094327,152.397476,18.650286
350,14,15,8.722468,160.032261,16.304869
353,15,13,6.354585,157.494472,14.09066
388,9,41,8.733333,26.222941,3.160027
389,10,24,8.56734,165.04732,21.234699
390,16,3,8.635842,179.151023,20.369979
384,7,38,8.707704,169.723748,22.0
385,7,42,8.602292,155.193466,20.956374
383,6,44,7.92665,156.987935,22.0
382,6,12,8.733333,148.439989,22.0
387,9,17,8.721732,160.904175,20.926336
386,8,15,8.606421,30.389416,6.834938
