250,22,-22,-8.524302,179.688827,5.634415
277,31,-25,0.0,45.975864,9.714718
286,36,-28,8.724978,134.292578,5.736002
287,36,-21,8.724409,153.30887,18.679985
288,36,-20,-0.0,80.931088,15.047364
285,35,-13,4.709501,109.78867,12.621829
284,35,-27,-4.333333,137.559217,14.694155
282,33,-28,8.501058,159.08461,21.37205
281,32,-19,-0.0,70.058164,16.754809
280,32,-7,8.623834,137.984781,18.268749
305,46,-6,-8.521666,46.093177,8.106438
304,46,-18,-0.0,75.697938,14.828644
302,44,-4,4.737627,157.954299,18.471257
292,41,-3,-8.620209,102.281788,13.361478
278,31,-8,-8.396749,44.372088,6.685576
275,30,-14,8.718312,140.352476,19.441566
274,30,-18,5.674677,166.329056,15.398678
266,27,-5,8.733333,161.172706,19.982677
270,28,-15,8.545729,177.446732,17.389535
265,27,-16,0.0,72.993798,16.836634
271,28,-22,-0.0,81.205006,15.222094
264,27,-22,-7.003344,42.10037,16.362006
259,26,-17,-4.334032,48.563463,17.357643
258,25,-7,-8.699018,41.269293,11.086559
260,26,-22,-5.026304,43.192606,1.013136
267,27,-23,-3.056093,78.746423,20.513523
257,24,-21,8.513879,171.962505,21.963084
254,23,-18,2.83339,76.463774,15.792697
255,23,-16,2.953129,84.966844,15.500035
251,22,-16,8.686053,168.768032,22.0
248,21,-19,8.669811,175.826207,17.125525
246,19,-10,-0.0,108.934128,14.587328
228,12,-5,-5.154789,40.749415,4.870675
230,13,-7,5.28139,147.631816,21.283601
247,21,-25,8.472815,163.082994,14.989443
226,10,-8,-0.0,75.743683,16.059571
218,7,-3,8.637468,167.448997,19.723361
217,7,-12,-5.196806,41.731858,7.579035
224,9,-19,-0.0,99.443978,16.801704
229,13,-23,8.733333,33.953413,9.329866
223,9,-25,-4.333333,130.441054,13.155527
219,8,-23,-0.425998,43.020414,5.543621
210,5,-19,3.665201,81.38048,16.555757
93,-1,-5,0.733333,67.994829,13.857434
200,0,-12,8.657195,149.17498,1.498958
208,3,-24,1.056502,47.386077,9.486806
213,6,-39,5.073943,161.249882,17.153478
301,44,-26,2.953129,84.966844,15.500035
303,46,-35,5.963657,4.726493,10.391063
300,44,-34,-8.729488,49.12796,4.288641
298,43,-34,6.763737,183.005182,7.543151
290,38,-38,-1.740804,51.293346,8.330657
256,24,-37,-0.0,74.314304,16.405493
252,23,-38,-4.397289,104.927469,16.68028
244,18,-40,-6.366315,50.939308,4.33222
242,17,-40,8.692953,143.741967,22.0
243,18,-41,0.0,62.782559,10.639031
241,17,-42,-8.628533,46.202053,13.23877
231,13,-40,-4.705951,23.139784,8.949501
235,14,-41,8.733333,176.74216,18.875011
239,15,-42,8.733333,149.153015,16.285497
240,17,-44,-0.0,90.485808,15.588749
238,15,-43,-0.0,79.977732,16.409334
234,14,-42,8.496801,153.053947,22.0
220,9,-37,8.733333,151.695315,15.770625
237,15,-44,0.0,37.481053,11.038406
236,15,-45,3.297576,162.146864,22.0
233,14,-44,-4.666957,55.128019,3.217449
214,7,-38,8.614897,148.312772,20.286679
232,14,-45,8.733333,157.808113,20.137731
101,0,-29,-0.0,84.164968,15.148296
211,5,-42,-0.0,99.443978,16.801704
207,3,-41,6.143308,173.395546,22.0
225,9,-16,8.484395,149.364388,20.942345
100,-2,-44,-0.0,65.377168,15.265233
205,2,-46,8.658065,155.770805,12.914914
204,1,-43,-0.0,75.226173,14.730913
206,3,-44,8.529158,171.393063,22.0
291,40,-32,4.666667,97.382449,15.865521
289,40,-33,-0.0,75.226173,14.730913
269,28,-27,8.733333,171.933072,21.248626
245,19,-27,4.685234,95.215944,11.909787
209,5,-29,4.358461,145.99551,15.178772
212,6,-35,8.705093,150.308596,22.0
215,7,-34,0.0,38.333008,11.973156
216,7,-31,-0.0,73.638718,15.837498
221,9,-31,8.733333,168.540428,13.772952
222,9,-30,8.576968,159.531206,21.384392
227,12,-28,8.733333,165.40364,15.982393
249,22,-30,8.733333,161.809981,22.0
253,23,-30,4.311296,63.546649,17.554147
272,29,-35,5.764091,153.281976,19.995643
261,27,-32,8.531935,163.891457,19.615914
262,27,-31,-0.0,90.671834,16.926095
263,27,-28,3.649101,94.600132,14.57553
273,30,-29,8.681083,147.343636,19.461312
276,31,-29,-4.386572,53.185514,9.624003
279,32,-28,-0.0,86.473809,14.584227
299,43,-19,8.733333,169.239313,22.0
293,42,-18,8.588783,155.494014,15.203091
294,42,-13,0.0,191.469056,15.45566
295,42,-12,-8.733333,69.275021,17.153078
296,42,-11,8.566751,156.823718,16.494481
297,42,-9,-0.0,90.822406,16.383024
